org,repo,activity,comments,prs,commits,issues,authors,pushes,project,url
chaos-mesh,chaos-mesh+website+chaosd+rfcs+website-zh+chaos-mesh.github.io+chaos-tproxy+rs-tproxy+chaos-driver+datasource+charts+byteman-helper+toda+tidb-chaos+byteman+memStress+nsexec+k8s_dns_chaos+chaos-mesh-datasource+iproute2-rs+bpfki+stress-ng+web-show+chaos-mesh-on-skywalking,11179,7407,1243,1526,916,90,1613,Chaos Mesh,chaos-mesh.org
dragonflyoss,Dragonfly2+image-service+helm-charts+d7y.io+console+Dragonfly+perf-tests+image-service-website+api+website+monitoring+katacoda-scenarios+community+killercoda-scenarios+plugin+dragonfly-scripts,9143,2360,2569,3346,610,88,3604,Dragonfly,d7y.io/en-us
volcano-sh,volcano+website+apis+devices+community+resource-exporter+kubegene+dashboard+lava+kube-state-metrics,5221,3641,688,385,507,88,385,Volcano,volcano.sh
buildpacks,lifecycle+registry-index+pack+rfcs+spec+docs+libcnb+community+imgutil+github-actions+samples+profile+pack-orb+registry-api+tekton-integration+registry-namespaces+ci+homebrew-tap,8127,3577,1059,2769,504,83,2987,Buildpacks,buildpacks.io
open-cluster-management-io,clusteradm+multicloud-operators-subscription+open-cluster-management-io.github.io+enhancements+registration-operator+registration+api+addon-framework+cluster-proxy+community+placement+config-policy-controller+work+OCM+governance-policy-propagator+managed-serviceaccount+multicloud-operators-channel+governance-policy-status-sync+governance-policy-spec-sync+governance-policy-template-sync+governance-policy-addon-controller+helm-charts+ocm-kustomize-generator-plugins+multicloud-integrations+governance-policy-nucleus+multicluster-mesh+ocm-vscode-extension+ocm+governance-policy-template-sync-archive,9269,5830,1509,1554,355,81,1575,Open Cluster Management,open-cluster-management.io
cdfoundation,cdf-landscape+foundation+toc+sig-events+sig-interoperability+best-practices-site+tekton-helm-chart+community-ambassador-program+sig-chinese-localization+sig-software-supply-chain+best-practices+sig-best-practices+sig-mlops+artwork+presentations+communitygroups+awards+glossary+faq+ambassadors,1858,777,311,576,191,78,579,CDF,cd.foundation
cortexproject,cortex+cortex-helm-chart+cortex-jsonnet,3375,1700,638,562,280,76,757,Cortex,github.com/cortexproject
devstream-io+merico-dev,devstream+stream+dtm-e2e-go+website+blog+homebrew-devstream+go-webapp-repo1+devstream-io.github.io+www+blog.github.io+.github+autocomplete+ospp-cr-bot+cloud-infrastructure+OpenStream+landscape+artwork+contribute+cncf-landscape+dtm-scaffolding-golang+foundation,7838,2286,1375,3523,572,74,3605,DevStream,devstream.io
antrea-io,antrea+theia+website+libOpenflow+ofnet+resource-auditing+has-changes+benchci+review-manager,26680,22379,2379,1273,579,73,1343,Antrea,antrea.io
k3s-io,k3s+k3s-ansible+kine+helm-controller+k3s-selinux+klipper-lb+kube-router+docs+klipper-helm+k3s-root+k3s-upgrade+helm-set-status+cri-dockerd,10303,5761,1757,811,1973,73,812,K3s,k3s.io
cri-o,cri-o+test+ocicni+containrs+cri-o.io+cpuset,7169,4451,646,1425,269,73,1803,CRI-O,cri-o.io
longhorn,longhorn+longhorn-manager+longhorn-tests+website+longhorn-ui+longhorn-engine+longhorn-instance-manager+charts+infra+backing-image-manager+upgrade-responder+longhorn-share-manager+backupstore+longhorn-spdk+sparse-tools+bot+go-iscsi-helper+nsfilelock+spdk,16296,9825,2946,1614,1901,71,1624,Longhorn,github.com/longhorn
coredns,coredns+helm+coredns.io+deployment+rrl+multicluster+policy+release+corefile-migration+ci+kubernetai+unbound+rfc+alternate+kubepods+demo+client+metadata_edns0+presentations+caddy+multicluster-dns+kubeapi+records+debian+coredns-utils+learning-coredns,3799,2059,840,458,378,69,522,CoreDNS,coredns.io
metal3-io,cluster-api-provider-metal3+metal3-dev-env+baremetal-operator+project-infra+metal3-docs+ironic-image+ip-address-manager+metal3-io.github.io+hardware-classification-controller+ironic-ipa-downloader+ironic-agent-image+mariadb-image+metal3-helm-chart+ironic-hardware-inventory-recorder-image+ironic-client+ironic-prometheus-exporter+ironic-inspector-image+static-ip-manager-image+base-image,15591,12928,1215,1233,172,68,1276,Metal³,metal3.io
kubearmor,policy-templates+KubeArmor+kubearmor-client+kvm-service+libbpf+KVMService+kubearmor-relay-server+kastore+cilium+kubearmor-log-client+cilium-proxy+log4j-cve+cilium-spire-tutorials+koach+kubearmor-prometheus-exporter+minikube,6052,2046,2248,1386,364,68,1394,KubeArmor,accuknox.com/kubearmor
devfile,devworkspace-operator+api+docs+registry+registry-support+integration-tests+registry-viewer+library+developer-images+landing-page+registry-operator+devfile.github.io+devworkspace-operator-docs+devfile-web+devfile-docker-plugin+development-images,4876,2315,1069,849,626,68,866,Devfile,github.com/devfile
kumahq,kuma+kuma-website+kuma-gui+kuma-net+.github+kuma-demo+kuma-grafana-datasource+kuma-counter-demo+protoc-gen-kumadoc+kuma-cni,12810,4959,3160,2951,1360,65,3331,Kuma,kuma.io
submariner-io,submariner-operator+submariner+submariner-website+shipyard+lighthouse+releases+cloud-prepare+enhancements+subctl+admiral+submariner-charts+submariner-io.github.io+coastguard+submariner-bot+get.submariner.io,15331,5561,3165,3860,910,65,5695,Submariner,submariner.io
open-feature+openfeatureflags,spec+flagd+node-sdk+node-sdk-contrib+community+open-feature-operator+sdk-research+java-sdk+docs.openfeature.dev+research+golang-sdk+dotnet-sdk+python-sdk+open-feature.github.io+playground+openfeatureflags.github.io+governance+schemas+openfeature.dev+javasdk+feature-operator+governance+.github+.github+feature-evaluation-api+spec+kubernetes-operator+golang-sdk-contrib+open-feature-playground+docs,4216,1752,897,1020,438,65,1129,OpenFeature,openfeature.dev
tinkerbell,boots+tink+cluster-api-provider-tinkerbell+hegel+sandbox+hook+osie+rufio+lint-install+pbnj+hub+tinkerbell-docs+proposals+org+ipxedust+boots-ipxe+dhcp+.github+crocodile+cluster-api-provider-tink+k8s-sandbox+tinkerbell.org+terraform-provider-tinkerbell+infrastructure+artwork+tftp-go,4622,2668,945,614,310,65,699,Tinkerbell,tinkerbell.org
kubeovn,kube-ovn+docs+ovn+ovs+k8s-autoperf+tunning-package+felix,4069,996,1098,1511,353,61,1622,Kube-OVN,kube-ovn.io
pixie-io+pixie-labs,pixie+blog.px.dev+docs.px.dev+grafana-plugin+pixie-demos+pixie+pixie-blog+px.dev+pixie-docs+pixie-docs+pixie-plugin+pxapi.go+bpftrace+pixie-blog+libpypa+bcc+slackin+px.dev+pxapi.go+arrow+jattach,5324,1151,801,2871,300,60,3072,Pixie,px.dev
nocalhost,nocalhost+nocalhost-vscode-plugin+nocalhost.github.io+nocalhost-intellij-plugin+nocalhost-web+bookinfo+syncthing+nocalhost-hub+homebrew-repo+dev-container+bookinfo-productpage+cli-runtime-kustomize+bookinfo-ratings+bookinfo-tracing+tkestack-charts+bookinfo-authors+validator+toc+bookinfo-details+bookinfo-reviews,6066,314,1876,3287,145,59,3731,Nocalhost,nocalhost.dev
metallb,metallb+metallb-operator+contribute,6234,4419,872,429,401,54,542,MetalLB,metallb.org
spiffe,spire,4408,2327,891,546,405,54,785,Spire,spiffe.io
OpenFunction,OpenFunction+website+cli+functions-framework-nodejs+samples+openfunction.dev+functions-framework-go+builder+functions-framework+charts+serverless-devs+events-handlers+community+functions-framework-python+functions-framework-java+functions-framework-dotnet+gcp-builder+functions-framework-nodejs-deprecated+helm-charts,3482,1564,932,607,346,54,640,OpenFunction,openfunction.dev
tremor-rs,tremor-runtime+tremor-www-docs-edge+tremor-www+tremor-vscode+tremor-new-website+tremor-language-server+tremor-otelapis+tremor-www-docs+qwal+dissect+tremor-benchmark+kv+uring+tremor-rfcs+serial_test+openraft+tremor-k8s-helm+prism+rt-bench+bob2020+tremor-redpanda+window+tremor-www-main+snmalloc+tremor-bot+tremor.jepsen+mentoring+tremor-vim+advisory-db+http-client+tremor-mkdocs-lexer+highlightjs-tremor,6783,1377,1161,3404,227,53,4018,Tremor,tremor.rs
cloud-custodian,cloud-custodian+examples+pytest-terraform+community+cel-python,2247,1171,477,230,364,52,235,Cloud Custodian,cloudcustodian.io
+oras-project,oras-go+oras+artifacts-spec+oras-py+distribution+oras-www+community+shizhMSFT/oras+containerd+oras-rs,3799,2423,560,376,411,52,405,ORAS,oras.land
openservicemesh,osm+osm-docs+osm-health+osm-www,7120,3984,1648,774,697,51,791,Open Service Mesh,openservicemesh.io
theupdateframework,python-tuf+go-tuf+tuf+specification+taps+rust-tuf+theupdateframework.io+artwork,5717,3786,848,471,534,51,549,TUF,github.com/theupdateframework.com
wasmCloud,wasmcloud-otp+wash+capability-providers+examples+weld+interfaces+wasmcloud-dev-site+wasmCloud+wadm+project-templates+wasmcloud-js+control-interface-client+wasmcloud.com-dev+wasmcloud-test+lattice-observer+control-interface+homebrew-wasmcloud+actor-tinygo+wasmcloud-k8s-operator+lattice-controller+common-actions+actor-interfaces+machine-learning+wascap+adr+provider-archive+nkeys+chocolatey-wash+krustlet-wasmcloud-provider+tutorials+.github+wasm-air+tinygo-msgpack+tinygo-cbor+branding+frontiers,5938,1953,1438,1902,560,49,1987,wasmCloud,wasmcloud.com
opencurve,curve+curveadm+PolarDB-FileSystem+curve-meetup-slides+opencurve.github.io+fio+curve-tgt+curve-csi+curve-qemu-block-driver+curve-helm+curvefs-csi+aws-crt-cpp+aws-sdk-cpp+incubator-brpc+glog+curve-nbd,8983,5057,1842,1147,920,47,1164,Curve,opencurve.io
openkruise,kruise+rollouts+openkruise.io+kruise-tools+charts+controllermesh+community+client-java,2887,1719,501,437,225,45,442,OpenKruise,openkruise.io
kubewarden,kubewarden-controller+docs+kubewarden.io+policy-server+kwctl+policy-evaluator+helm-charts+policy-hub+policy-fetcher+ui+policy-sdk-rust+kubewarden-end-to-end-tests+verify-image-signatures+github-actions+rfc+user-group-psp-policy+seccomp-psp-policy+automation+allow-privilege-escalation-psp-policy+selinux-psp-policy+go-policy-template+rust-policy-template+policy-sdk-go+pod-privileged-policy+.github+readonly-root-filesystem-psp-policy+psp-sysctl-policy+psp-user-group+allowed-fsgroups-psp-policy+psp-hostpaths-policy+capabilities-psp-policy+trusted-repos-policy+allowed-proc-mount-types-psp-policy+apparmor-psp-policy+k8s-objects+UI+flexvolume-drivers-psp-policy+safe-annotations-policy+repo+setup-kubewarden-cluster-action+ingress-policy+load-testing+swift-policy-template+swift-wasm-runner+volumes-psp-policy+host-namespaces-psp-policy+safe-labels-policy+opa-policy-template+hostpaths-psp-policy+sysctl-psp-policy+psp-selinux+disallow-service-loadbalancer-policy+oci-distribution+psp-volumes-policy+disallow-service-nodeport-policy+rancher-kubectl-builder+policy-sdk-swift+gatekeeper-policy-template+echo+pod-runtime-class-policy+k8s-objects-generator+policy-sdk-dotnet+terraform-automation+policy-disallow-service-nodeport+krustlet+psp-allowed-fsgroups+psp-flexvolume-drivers+mdBook+kwctl-gh-action-installer+hugo-gh-pages+utils+policy-user-group+policy-rust-template+notify-policy-hub+gtmpl-rust+psp-allowed-proc-mount-types+sigstore-rs+ks8-objects-generator+strfmt,9041,3738,1732,2358,809,45,2762,kubewarden,kubewarden.io
in-toto,in-toto-golang+attestation+in-toto+in-toto-java+in-toto-rs+securesystemslib+ITE+rebuilderd+demo+Dockerfiles+docs+in-toto.io+in-toto-jenkins-plugin+toc+rebuilderd-website+layout-web-tool+apt-transport-in-toto+totoify-grafeas+foundation+demo-opensuse+supply-chain-compromises,1618,1006,290,208,96,44,226,in-toto,in-toto.io
spiffe,tornjak+spiffe+spiffe-csi+go-spiffe+spire-controller-manager+spire-api-sdk+spiffe.io+java-spiffe+spire-tutorials+spire-plugin-sdk+spiffe-helper+kerberos-attestor+spire-examples+awesome-spiffe,1291,581,364,236,79,44,267,Spiffe,spiffe.io
emissary-ingress,emissary+community+code-generator,4356,1390,887,1452,295,43,1784,Emissary-ingress,getambassador.io
dexidp,dex+helm-charts+website,1318,632,262,231,119,43,305,Dex,github.com/dexidp
chaosblade-io,chaosblade+chaosblade-operator+chaosblade-exec-jvm+chaosblade-box+chaosblade-exec-os+chaosblade-website+chaosblade-spec-go+chaosblade-exec-cri+chaosblade-box-fe+community+chaosblade-box-agent+chaosblade-exec-docker+chaosblade-exec-cplus+awesome-chaosblade+chaosblade-help-doc+chaosblade-box-fe-0.4.x+jvm-sandbox,1713,498,445,372,385,43,385,ChaosBlade,github.com/chaosblade-io
getporter,porter+operator+kubernetes-plugins+packages+terraform-mixin+magefiles+docker-compose-mixin+az-mixin+test+azure-plugins+examples+vscode-extension+skeletor,3817,1904,810,597,448,42,655,Porter,porter.sh
networkservicemesh,deployments-k8s+integration-tests+integration-k8s-kind+sdk+cmd-forwarder-vpp+sdk-vpp+cmd-nsc-init+cmd-forwarder-sriov+integration-k8s-packet+sdk-kernel+cmd-nse-vlan-vpp+cmd-nsc-vpp+cmd-nse-icmp-responder-vpp+cmd-nse-firewall-vpp+integration-k8s-gke+sdk-sriov+cmd-nsc+integration-k8s-aws+cmd-nse-icmp-responder+cmd-admission-webhook-k8s+integration-interdomain-k8s+cmd-nsmgr+integration-k8s-aks+sdk-ovs+cmd-forwarder-ovs+sdk-k8s+cmd-nse-vfio+cmd-nsmgr-proxy+cmd-registry-memory+cmd-registry-proxy-dns+cmd-nse-supplier-k8s+cmd-registry-k8s+cmd-exclude-prefixes-k8s+cmd-nse-vl3-vpp+cmd-nse-remote-vlan+api+cmd-map-ip-k8s+site+cmd-ipam-vl3+nsm-operator+cmd-nse-simple-vl3-docker+cmd-template+cmd-nse-l7-proxy+fanout+cmd-nse-istio-proxy+cmd-nsc-simple-docker+.github+gotestmd+cmd-cluster-info-k8s+cloudtest+networkservicemesh+rewriteip+cmd-nse-kuma-proxy,39424,2953,2713,22809,576,40,33182,Network Service Mesh,networkservicemesh.io
projectcontour,contour+contour-operator+community+contour-authserver+.github+ir2proxy,4513,2755,853,429,476,40,429,Contour,projectcontour.io
service-mesh-performance+layer5io,service-mesh-performance+service-mesh-labs+linkerd-service-mesh-workshop+advanced-istio-service-mesh-workshop+istio-service-mesh-workshop,1019,572,164,159,122,40,161,Service Mesh Performance,smp-spec.io
containernetworking,plugins+cni+cni.dev,915,563,181,58,112,40,59,CNI,github.com/containernetworking
kube-rs,kube-rs+kopium+website+version-rs+controller-rs+k8s-pb+.github,3534,1860,477,864,261,39,936,kube-rs,docs.rs/kube
telepresenceio,telepresence+telepresence.io+docs+watchable,5970,1664,1195,2098,505,38,2606,Telepresence,telepresence.io
bfenetworks,bfe+ingress-bfe+api-server+dashboard+conf-agent,1095,384,360,221,122,38,229,BFE,bfe-networks.net
alibaba,sealer,3371,1445,917,417,586,36,423,sealer,sealer.cool
clusterpedia-io,clusterpedia+website+client-go+fake-apiserver+api,1715,708,538,307,161,36,308,Clusterpedia,clusterpedia.io
distribution,distribution,1440,1000,213,65,162,35,65,Distribution,github.com/distribution
superedge,superedge+edgeadm+website,815,202,351,173,88,35,174,SuperEdge,github.com/superedge
kube-vip,kube-vip+kube-vip-cloud-provider+website+helm-charts+kube-vip-dns,934,439,190,126,178,35,127,kube-vip,kube-vip.io
keylime,keylime+rust-keylime+enhancements+keylime-docs+keylime-vagrant-ansible-tpm-emulator+keylime-cloud-environments+meetings+friends+keylime.github.io+toc+.github+ansible-keylime+keylime-rpm,3351,2009,711,326,301,34,330,Keylime,keylime.dev
cdk8s-team,cdk8s-plus+cdk8s+cdk8s-core+cdk8s-cli+cdk8s-image+cdk8s-grafana+cdk8s-plus-17,5392,671,568,3560,420,34,3733,Cloud Deployment Kit for Kubernetes,cdk8s.io
parallaxsecond,rust-tss-esapi+parsec+rust-cryptoki+community+parsec-tool+parsec-book+rust-psa-crypto+hello-parsec+parsec-client-rust+parsec-interface-rs+parsec-mock+parsec-client-go+parsec-website+parsec-client-java+parsec-operations+parsec-se-driver,2704,1646,557,280,214,33,287,PARSEC,github.com/parallaxsecond/parsec
brigadecore,brigade+brigade-dashboard+brigade-github-gateway+blog+brigade-bitbucket-gateway+brigade-cloudevents-gateway+brigade-acr-gateway+brigade-metrics+brigade-dockerhub-gateway+brigade-www+brigade-noisy-neighbor+brigade-cron-event-source+docs-portuguese+brigade-slack-gateway+badgr+brigade-sdk-for-js+docs-hindi+kashti+go-tools+charts+brigade-foundations+helm-tools+community+brigadier+kind-node+docker-tools+brigade-github-app+int-test-tools+brigade-utils+brigade-vscode+kaniko+brigade-eventgrid-gateway+brigade-tutorial-app+win-go-tools+brigtest+brigade-tutorial-config+hello-git+buck+kents-test-repo+brigade-vsts-gateway+brigade-discord-gateway+github-gateway-oauth+brigade-k8s-gateway+test-repo+brigade-sdk-for-rust,6364,2161,2198,1198,781,32,1224,Brigade,brigade.sh
curiefense,curiefense+curiefense-helm+go-control-plane+curiefense.github.io+curiefense-gitbook+katacoda-scenarios+envoy+media+docs+Reblazers+istio-proxy+servicedesk,1595,552,389,431,208,32,446,Curiefense,curiefense.io
G-Research,armada,3642,1097,700,1093,207,31,1638,Armada,armadaproject.io
serverlessworkflow,specification+synapse+sdk-java+serverlessworkflow.github.io+sdk-typescript+sdk-go+sdk-python+sdk-net+intellij-plugin,2497,1000,769,462,257,29,471,Serverless Workflow,serverlessworkflow.io
aeraki-mesh,aeraki+meta-protocol-proxy+website+istio-operation-bible+dubbo2istio+polaris2istio+consul2istio+.github+meta-protocol-control-plane-api+lazyxds+meta-protocol-awesomerpc+aerakictl+dubbo-demo+aeraki-mesh.github.io+envoy+eureka2istio,1101,195,222,551,126,29,558,Aeraki Mesh,aeraki.net
v6d-io,v6d,1901,378,610,663,247,28,666,Vineyard,v6d.io
kubedl-io,kubedl+morphling+website+morphling-website,838,353,160,212,102,27,223,KubeDL,kubedl.io
k8up-io+vshn,k8up+k8up+wrestic+antora-ui-default+getting-started+.github+landscape+artwork,1614,350,233,466,100,25,931,K8up,k8up.io
AthenZ,athenz+terraform-provider-athenz+website+athenz-metric-prometheus,1554,392,651,484,23,24,488,Athenz,athenz.io
foniod,redbpf+build-images+project+foniod.org+foniod,1066,580,190,156,124,24,172,Foniod,ingraind.org
vscode-kubernetes-tools+Azure,vscode-kubernetes-tools+vscode-kubernetes-tools+vscode-kubernetes-tools-api,654,408,87,38,121,21,38,VS Code Kubernetes Tools,github.com/vscode-kubernetes-tools/vscode-kubernetes-tools
kuberhealthy,kuberhealthy+ssh-check+minio-test,326,124,73,61,44,21,85,Kuberhealthy,github.com/Comcast/kuberhealthy
FabEdge,fabedge+fab-dns+fabctl+installer+plugins+net-tool,1140,54,638,383,43,19,405,FabEdge,www.fabedge.io
virtual-kubelet,azure-aci+virtual-kubelet+tensile-kube+node-cli+systemk+aws-fargate+cri+alibabacloud-eci,626,300,157,85,79,19,90,Virtual Kubelet,virtual-kubelet.io
k8gb-io,k8gb+coredns-crd-plugin+k8gb-manim,2089,671,467,785,120,17,831,K8GB,github.com/AbsaOSS/k8gb
chubaofs,chubaofs+chubaofs-csi+docs-zh+blobstore+chubaofs-helm,392,45,216,89,39,17,92,ChubaoFS,chubao.io
piraeusdatastore,piraeus-operator+linstor-csi+piraeus+helm-charts+piraeus-ha-controller+linstor-scheduler-extender+linstor-affinity-controller+kubectl-linstor+piraeusdatastore.github.io,1217,568,279,242,121,16,249,Piraeus-Datastore,piraeus.io
project-akri+deislabs,akri+akri+akri-docs+akri-on-krustlet+akri-discovery-handler-template,1023,590,177,147,101,16,155,Akri,docs.akri.sh
alibaba,inclavare-containers,1194,640,259,119,175,14,120,Inclavare Containers,github.com/alibaba/inclavare-containers
schemahero,schemahero+schemahero-helm+schemahero-docs,487,77,128,156,61,14,221,SchemaHero,schemahero.io
artifacthub,hub+helm-charts+scoop-cmd+blog+homebrew-cmd,2000,275,724,679,156,12,845,Artifact Hub,artifacthub.io
hexa-org,policy-orchestrator+policy,579,63,125,202,182,12,209,Hexa Policy Orchestrator,hexaorchestration.org
SpectralOps,teller+helm-teller,416,167,91,89,68,12,90,Teller,tlr.dev
kudobuilder,kuttl+kudo+kuttl.dev+homebrew-tap+operators,315,142,81,50,40,11,52,Kudo,kudo.dev
skooner-k8s,skooner,209,90,47,27,33,11,39,Skooner,skooner.io
OpenObservability,OpenMetrics,165,89,21,25,30,11,25,OpenMetrics,openmetrics.io
servicemeshinterface,smi-spec+smi-controller-sdk+smi-spec.io+istio-smi-controller+smi-adapter-istio+smi-sdk-go,159,74,40,19,25,11,20,SMI,smi-spec.io
opentracing,opentracing-javascript+opentracing.io+opentracing-php+opentracing-python+opentracing-go+opentracing-cpp+specification+opentracing-java+basictracer-python+basictracer-go+opentracing-csharp+opentracing-ruby+opentracing-objc,159,48,43,23,39,11,29,OpenTracing,opentracing.io
trickstercache,trickster+helm-charts+trickstercache.org,84,25,25,17,17,7,17,Trickster,tricksterproxy.io
kubesphere,openelb,64,38,10,7,9,7,7,OpenELB,openelb.github.io
gitops-working-group,gitops-working-group,146,89,38,4,15,4,4,GitOps WG,github.com/fluxcd/gitops-working-group
krator-rs,krator,70,18,21,26,4,4,27,Krator,docs.rs/krator
theupdateframework,notary,48,41,4,2,1,3,2,Notary,github.com/theupdateframework/notary
cni-genie,CNI-Genie+toc,10,2,1,3,4,3,3,CNI-Genie,cni-genie.io
